service,...1,Value,Percentage,service_long
IMP_GSSL,3,3,32.2085889570552,Group_study_spaces_in_the_library
IMP_GSSL,4,4,45.0920245398773,Group_study_spaces_in_the_library
IMP_ILL,1,1,16.4596273291925,Interlibrary_loan
IMP_ILL,2,2,27.639751552795,Interlibrary_loan
IMP_ILL,3,3,26.3975155279503,Interlibrary_loan
IMP_ILL,4,4,29.5031055900621,Interlibrary_loan
IMP_LC,1,1,16.2576687116564,Physical_library_collections
IMP_LC,2,2,27.6073619631902,Physical_library_collections
IMP_LC,3,3,32.2085889570552,Physical_library_collections
IMP_LC,4,4,23.9263803680982,Physical_library_collections
IMP_LDB,1,1,4.77611940298508,Library_databases_(e.g._JSTOR)
IMP_LDB,2,2,11.3432835820896,Library_databases_(e.g._JSTOR)
IMP_LDB,3,3,31.044776119403,Library_databases_(e.g._JSTOR)
IMP_LDB,4,4,52.8358208955224,Library_databases_(e.g._JSTOR)
IMP_LDL,1,1,27.5409836065574,LibrarySearch_(go_primo)
IMP_LDL,2,2,28.8524590163934,LibrarySearch_(go_primo)
IMP_LDL,3,3,26.8852459016393,LibrarySearch_(go_primo)
IMP_LDL,4,4,16.7213114754098,LibrarySearch_(go_primo)
IMP_LEC,1,1,13.7614678899083,Library_e-book_collections
IMP_LEC,2,2,23.5474006116208,Library_e-book_collections
IMP_LEC,3,3,35.474006116208,Library_e-book_collections
IMP_LEC,4,4,27.217125382263,Library_e-book_collections
IMP_LIAC,1,1,15.7407407407407,Library_research_instruction_for_academic_courses
IMP_LIAC,2,2,32.0987654320988,Library_research_instruction_for_academic_courses
IMP_LIAC,3,3,35.8024691358025,Library_research_instruction_for_academic_courses
IMP_LIAC,4,4,16.358024691358,Library_research_instruction_for_academic_courses
IMP_LRS,1,1,11.2462006079027,Library_reference_research_services
IMP_LRS,2,2,26.7477203647416,Library_reference_research_services
IMP_LRS,3,3,41.0334346504559,Library_reference_research_services
IMP_LRS,4,4,20.9726443768997,Library_reference_research_services
IMP_LSG,1,1,32.2259136212625,Library_Subject_Guides_(go_guides)
IMP_LSG,2,2,32.2259136212625,Library_Subject_Guides_(go_guides)
IMP_LSG,3,3,25.9136212624585,Library_Subject_Guides_(go_guides)
IMP_LSG,4,4,9.63455149501661,Library_Subject_Guides_(go_guides)
IMP_OLS,1,1,2.08333333333333,Overall_library_service
IMP_OLS,2,2,8.92857142857143,Overall_library_service
IMP_OLS,3,3,41.9642857142857,Overall_library_service
IMP_OLS,4,4,47.0238095238095,Overall_library_service
IMP_PWAC,1,1,3.89221556886228,Performance_of_wireless_access_on_campus
IMP_PWAC,2,2,3.89221556886228,Performance_of_wireless_access_on_campus
IMP_PWAC,3,3,14.9700598802395,Performance_of_wireless_access_on_campus
IMP_PWAC,4,4,77.2455089820359,Performance_of_wireless_access_on_campus
IMP_SGAIT,1,1,45.7413249211356,Support_for_the_use_of_Generative_AI_Tools_(e.g.__ChatGPT__Bard__ChatPDF)
IMP_SGAIT,2,2,29.0220820189274,Support_for_the_use_of_Generative_AI_Tools_(e.g.__ChatGPT__Bard__ChatPDF)
IMP_SGAIT,3,3,13.8801261829653,Support_for_the_use_of_Generative_AI_Tools_(e.g.__ChatGPT__Bard__ChatPDF)
IMP_SGAIT,4,4,11.3564668769716,Support_for_the_use_of_Generative_AI_Tools_(e.g.__ChatGPT__Bard__ChatPDF)
INF_AAT,1,1,50.9316770186335,How_informed_do_you_feel_you_are_about_the_following?_-_Availability_of_assistive_technologies_to_address_disabilities
INF_AAT,2,2,32.6086956521739,How_informed_do_you_feel_you_are_about_the_following?_-_Availability_of_assistive_technologies_to_address_disabilities
INF_AAT,3,3,13.9751552795031,How_informed_do_you_feel_you_are_about_the_following?_-_Availability_of_assistive_technologies_to_address_disabilities
INF_AAT,4,4,2.48447204968944,How_informed_do_you_feel_you_are_about_the_following?_-_Availability_of_assistive_technologies_to_address_disabilities
INF_ATRW,1,1,44.0993788819876,How_informed_do_you_feel_you_are_about_the_following?_-_Availability_of_technology_learning_resources_and_workshops
INF_ATRW,2,2,39.4409937888199,How_informed_do_you_feel_you_are_about_the_following?_-_Availability_of_technology_learning_resources_and_workshops
INF_ATRW,3,3,14.9068322981366,How_informed_do_you_feel_you_are_about_the_following?_-_Availability_of_technology_learning_resources_and_workshops
INF_ATRW,4,4,1.5527950310559,How_informed_do_you_feel_you_are_about_the_following?_-_Availability_of_technology_learning_resources_and_workshops
INF_ATS,1,1,14.2857142857143,How_informed_do_you_feel_you_are_about_the_following?_-_Available_technology_services
INF_ATS,2,2,56.2111801242236,How_informed_do_you_feel_you_are_about_the_following?_-_Available_technology_services
INF_ATS,3,3,26.3975155279503,How_informed_do_you_feel_you_are_about_the_following?_-_Available_technology_services
INF_ATS,4,4,3.1055900621118,How_informed_do_you_feel_you_are_about_the_following?_-_Available_technology_services
INF_GAIT,1,1,29.9065420560748,How_informed_do_you_feel_you_are_about_the_following?_-_Generative_AI_tools_(e.g.__ChatGPT__Bard__ChatPDF)
INF_GAIT,2,2,47.0404984423676,How_informed_do_you_feel_you_are_about_the_following?_-_Generative_AI_tools_(e.g.__ChatGPT__Bard__ChatPDF)
INF_GAIT,3,3,18.380062305296,How_informed_do_you_feel_you_are_about_the_following?_-_Generative_AI_tools_(e.g.__ChatGPT__Bard__ChatPDF)
INF_GAIT,4,4,4.67289719626168,How_informed_do_you_feel_you_are_about_the_following?_-_Generative_AI_tools_(e.g.__ChatGPT__Bard__ChatPDF)
LRN_CMS,1,1,44.6945337620579,How_interested_are_you_in_learning_more_about_the_following?_-_Canvas
LRN_CMS,2,2,31.8327974276527,How_interested_are_you_in_learning_more_about_the_following?_-_Canvas
LRN_CMS,3,3,17.3633440514469,How_interested_are_you_in_learning_more_about_the_following?_-_Canvas
LRN_CMS,4,4,6.10932475884244,How_interested_are_you_in_learning_more_about_the_following?_-_Canvas
LRN_GAIT,1,1,25.08038585209,How_interested_are_you_in_learning_more_about_the_following?_-_Generative_AI_tools_(e.g.__ChatGPT__Bard__ChatPDF)
LRN_GAIT,2,2,32.475884244373,How_interested_are_you_in_learning_more_about_the_following?_-_Generative_AI_tools_(e.g.__ChatGPT__Bard__ChatPDF)
LRN_GAIT,3,3,26.6881028938907,How_interested_are_you_in_learning_more_about_the_following?_-_Generative_AI_tools_(e.g.__ChatGPT__Bard__ChatPDF)
LRN_GAIT,4,4,15.7556270096463,How_interested_are_you_in_learning_more_about_the_following?_-_Generative_AI_tools_(e.g.__ChatGPT__Bard__ChatPDF)
LRN_OOO,1,1,34.2019543973941,One-on-one_instruction
LRN_OOO,2,2,35.5048859934853,One-on-one_instruction
LRN_OOO,3,3,20.5211726384365,One-on-one_instruction
LRN_OOO,4,4,9.77198697068404,One-on-one_instruction
LRN_PGL,1,1,30.1639344262295,Peer_group_learning
LRN_PGL,2,2,35.4098360655738,Peer_group_learning
LRN_PGL,3,3,27.8688524590164,Peer_group_learning
LRN_PGL,4,4,6.55737704918033,Peer_group_learning
LRN_SDD,1,1,30.2931596091205,Self-directed_with_documentation
LRN_SDD,2,2,30.9446254071661,Self-directed_with_documentation
LRN_SDD,3,3,29.9674267100977,Self-directed_with_documentation
LRN_SDD,4,4,8.79478827361564,Self-directed_with_documentation
LRN_SDOT,1,1,26.0586319218241,Self-directed_with_online_tutorial
LRN_SDOT,2,2,27.0358306188925,Self-directed_with_online_tutorial
LRN_SDOT,3,3,36.4820846905537,Self-directed_with_online_tutorial
LRN_SDOT,4,4,10.4234527687296,Self-directed_with_online_tutorial
LRN_TE,1,1,23.7012987012987,Trial_and_error
LRN_TE,2,2,32.4675324675325,Trial_and_error
LRN_TE,3,3,31.8181818181818,Trial_and_error
LRN_TE,4,4,12.012987012987,Trial_and_error
LRN_WTS,1,1,25.2459016393443,Workshop_Training_Session
LRN_WTS,2,2,37.0491803278689,Workshop_Training_Session
LRN_WTS,3,3,26.8852459016393,Workshop_Training_Session
LRN_WTS,4,4,10.8196721311475,Workshop_Training_Session
SKL_CMS,1,2,0.651465798045603,How_would_you_describe_your_skill_level_with_the_following?_-_Canvas
SKL_CMS,2,3,24.7557003257329,How_would_you_describe_your_skill_level_with_the_following?_-_Canvas
SKL_CMS,3,4,53.0944625407166,How_would_you_describe_your_skill_level_with_the_following?_-_Canvas
SKL_CMS,4,5,21.4983713355049,How_would_you_describe_your_skill_level_with_the_following?_-_Canvas
SKL_GAIT,1,1,25.8899676375405,How_would_you_describe_your_skill_level_with_the_following?_-_Generative_AI_tools_(e.g.__ChatGPT__Bard__ChatPDF)
SKL_GAIT,2,2,27.5080906148867,How_would_you_describe_your_skill_level_with_the_following?_-_Generative_AI_tools_(e.g.__ChatGPT__Bard__ChatPDF)
SKL_GAIT,3,3,33.6569579288026,How_would_you_describe_your_skill_level_with_the_following?_-_Generative_AI_tools_(e.g.__ChatGPT__Bard__ChatPDF)
SKL_GAIT,4,4,11.0032362459547,How_would_you_describe_your_skill_level_with_the_following?_-_Generative_AI_tools_(e.g.__ChatGPT__Bard__ChatPDF)
SKL_GAIT,5,5,1.94174757281553,How_would_you_describe_your_skill_level_with_the_following?_-_Generative_AI_tools_(e.g.__ChatGPT__Bard__ChatPDF)
USE_BL,1,1,86.5384615384615,Borrowing_laptops
USE_BL,2,2,10.4395604395604,Borrowing_laptops
USE_BL,3,3,2.47252747252747,Borrowing_laptops
USE_BL,4,4,0.54945054945055,Borrowing_laptops
USE_BTE,1,1,69.2307692307692,Borrowing_technology_equipment
USE_BTE,2,2,23.6263736263736,Borrowing_technology_equipment
USE_BTE,3,3,3.57142857142857,Borrowing_technology_equipment
USE_BTE,4,4,2.47252747252747,Borrowing_technology_equipment
USE_BTE,5,5,1.0989010989011,Borrowing_technology_equipment
USE_CMS,1,2,0.821917808219178,Canvas
USE_CMS,2,4,1.36986301369863,Canvas
USE_CMS,3,5,97.8082191780822,Canvas
USE_CMSAS,1,1,0.282485875706215,Canvas_assignment_submission
USE_CMSAS,2,3,5.36723163841808,Canvas_assignment_submission
USE_CMSAS,3,4,27.4011299435028,Canvas_assignment_submission
USE_CMSAS,4,5,66.9491525423729,Canvas_assignment_submission
USE_CMSGB,1,1,9.41828254847645,Canvas_grade_book
USE_CMSGB,2,2,12.7423822714681,Canvas_grade_book
USE_CMSGB,3,3,18.005540166205,Canvas_grade_book
USE_CMSGB,4,4,32.1329639889197,Canvas_grade_book
USE_CMSGB,5,5,27.7008310249307,Canvas_grade_book
USE_CMSOQ,1,1,16.3434903047091,Canvas_online_quizzes
USE_CMSOQ,2,2,22.9916897506925,Canvas_online_quizzes
USE_CMSOQ,3,3,22.7146814404432,Canvas_online_quizzes
USE_CMSOQ,4,4,25.207756232687,Canvas_online_quizzes
USE_CMSOQ,5,5,12.7423822714681,Canvas_online_quizzes
USE_FPC,1,1,50.1369863013699,Technology_help_desk
USE_FPC,2,2,40.5479452054795,Technology_help_desk
USE_FPC,3,3,7.94520547945206,Technology_help_desk
USE_FPC,4,4,0.547945205479452,Technology_help_desk
USE_FPC,5,5,0.821917808219178,Technology_help_desk
USE_GAIT,1,1,36.1878453038674,Generative_AI_tools_(e.g.__ChatGPT__Bard__ChatPDF)_for_academic_or_work_purposes
USE_GAIT,2,2,22.0994475138122,Generative_AI_tools_(e.g.__ChatGPT__Bard__ChatPDF)_for_academic_or_work_purposes
USE_GAIT,3,3,17.1270718232044,Generative_AI_tools_(e.g.__ChatGPT__Bard__ChatPDF)_for_academic_or_work_purposes
USE_GAIT,4,4,16.2983425414365,Generative_AI_tools_(e.g.__ChatGPT__Bard__ChatPDF)_for_academic_or_work_purposes
USE_GAIT,5,5,8.28729281767956,Generative_AI_tools_(e.g.__ChatGPT__Bard__ChatPDF)_for_academic_or_work_purposes
USE_GSSL,1,1,14.5205479452055,Group_study_spaces_in_the_library
USE_GSSL,2,2,30.4109589041096,Group_study_spaces_in_the_library
USE_GSSL,3,3,28.4931506849315,Group_study_spaces_in_the_library
USE_GSSL,4,4,16.4383561643836,Group_study_spaces_in_the_library
USE_GSSL,5,5,10.1369863013699,Group_study_spaces_in_the_library
USE_ILL,1,1,43.0939226519337,Interlibrary_loan
USE_ILL,2,2,35.3591160220994,Interlibrary_loan
USE_ILL,3,3,16.8508287292818,Interlibrary_loan
USE_ILL,4,4,2.48618784530387,Interlibrary_loan
USE_ILL,5,5,2.20994475138122,Interlibrary_loan
USE_LC,1,1,39.3351800554017,Physical_library_collections
USE_LC,2,2,36.5650969529086,Physical_library_collections
USE_LC,3,3,18.5595567867036,Physical_library_collections
USE_LC,4,4,3.32409972299169,Physical_library_collections
USE_LC,5,5,2.21606648199446,Physical_library_collections
USE_LDB,1,1,12.1546961325967,Library_databases_(e.g._JSTOR)
USE_LDB,2,2,27.0718232044199,Library_databases_(e.g._JSTOR)
USE_LDB,3,3,35.9116022099448,Library_databases_(e.g._JSTOR)
USE_LDB,4,4,18.7845303867403,Library_databases_(e.g._JSTOR)
USE_LDB,5,5,6.07734806629834,Library_databases_(e.g._JSTOR)
USE_LDL,1,1,55.6786703601108,LibrarySearch_(go_primo)
USE_LDL,2,2,21.3296398891967,LibrarySearch_(go_primo)
USE_LDL,3,3,15.2354570637119,LibrarySearch_(go_primo)
USE_LDL,4,4,5.26315789473684,LibrarySearch_(go_primo)
USE_LDL,5,5,2.49307479224377,LibrarySearch_(go_primo)
USE_LEC,1,1,36.5650969529086,Library_e-book_collections
USE_LEC,2,2,32.9639889196676,Library_e-book_collections
USE_LEC,3,3,21.0526315789474,Library_e-book_collections
USE_LEC,4,4,5.81717451523546,Library_e-book_collections
USE_LEC,5,5,3.601108033241,Library_e-book_collections
USE_LRS,1,1,18.4573002754821,Library_reference_research_services
USE_LRS,2,2,35.8126721763085,Library_reference_research_services
USE_LRS,3,3,29.7520661157025,Library_reference_research_services
USE_LRS,4,4,12.396694214876,Library_reference_research_services
USE_LRS,5,5,3.58126721763085,Library_reference_research_services
USE_LSG,1,1,64.819944598338,Library_Subject_Guides_(go_guides)
USE_LSG,2,2,21.606648199446,Library_Subject_Guides_(go_guides)
USE_LSG,3,3,10.2493074792244,Library_Subject_Guides_(go_guides)
USE_LSG,4,4,2.21606648199446,Library_Subject_Guides_(go_guides)
USE_LSG,5,5,1.10803324099723,Library_Subject_Guides_(go_guides)
YEAR,1,2024,20.6451612903226,What_is_your_expected_year_of_graduation?
YEAR,2,2025,21.2903225806452,What_is_your_expected_year_of_graduation?
YEAR,3,2026,27.741935483871,What_is_your_expected_year_of_graduation?
YEAR,4,2027,30.3225806451613,What_is_your_expected_year_of_graduation?
