service,...1,Value,Percentage,service_long
DS_CCL,1,1,5.10204081632653,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Campus_computing_labs
DS_CCL,2,2,7.14285714285714,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Campus_computing_labs
DS_CCL,3,3,28.5714285714286,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Campus_computing_labs
DS_CCL,4,4,59.1836734693878,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Campus_computing_labs
DS_CFCPS,1,1,0.434782608695652,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Technology_help_desk_schedule
DS_CFCPS,2,2,5.21739130434783,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Technology_help_desk_schedule
DS_CFCPS,3,3,30.8695652173913,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Technology_help_desk_schedule
DS_CFCPS,4,4,63.4782608695652,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Technology_help_desk_schedule
DS_CMS,1,1,2.69058295964126,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Canvas
DS_CMS,2,2,4.48430493273543,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Canvas
DS_CMS,3,3,18.8340807174888,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Canvas
DS_CMS,4,4,73.9910313901345,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Canvas
DS_CMSS,1,1,2.76243093922652,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Canvas_support
DS_CMSS,2,2,5.52486187845304,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Canvas_support
DS_CMSS,3,3,23.2044198895028,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Canvas_support
DS_CMSS,4,4,68.5082872928177,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Canvas_support
DS_CS,1,1,0.462962962962963,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Online_collaborative_software_(e.g._Teams__Google_Drive_or_Office_365)
DS_CS,2,2,4.62962962962963,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Online_collaborative_software_(e.g._Teams__Google_Drive_or_Office_365)
DS_CS,3,3,18.0555555555556,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Online_collaborative_software_(e.g._Teams__Google_Drive_or_Office_365)
DS_CS,4,4,76.8518518518518,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Online_collaborative_software_(e.g._Teams__Google_Drive_or_Office_365)
DS_DASS,1,1,11.6279069767442,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Data_analysis_support_services
DS_DASS,2,2,11.6279069767442,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Data_analysis_support_services
DS_DASS,3,3,37.2093023255814,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Data_analysis_support_services
DS_DASS,4,4,39.5348837209302,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Data_analysis_support_services
DS_DHDS,1,1,1.31578947368421,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Digital_Scholarship_Digital_Humanities_services
DS_DHDS,2,2,7.89473684210526,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Digital_Scholarship_Digital_Humanities_services
DS_DHDS,3,3,27.6315789473684,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Digital_Scholarship_Digital_Humanities_services
DS_DHDS,4,4,63.1578947368421,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Digital_Scholarship_Digital_Humanities_services
DS_ELCS,1,1,6.02409638554217,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Ease_of_logging_into_campus_systems
DS_ELCS,2,2,14.859437751004,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Ease_of_logging_into_campus_systems
DS_ELCS,3,3,32.5301204819277,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Ease_of_logging_into_campus_systems
DS_ELCS,4,4,46.5863453815261,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Ease_of_logging_into_campus_systems
DS_FPC,1,1,3.23886639676113,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Technology_help_desk
DS_FPC,2,2,4.8582995951417,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Technology_help_desk
DS_FPC,3,3,33.6032388663968,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Technology_help_desk
DS_FPC,4,4,58.2995951417004,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Technology_help_desk
DS_GAIT,1,1,9.72222222222222,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Generative_AI_tools_(e.g.__ChatGPT__Bard__ChatPDF)_for_academic_or_work_purposes
DS_GAIT,2,2,11.1111111111111,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Generative_AI_tools_(e.g.__ChatGPT__Bard__ChatPDF)_for_academic_or_work_purposes
DS_GAIT,3,3,37.5,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Generative_AI_tools_(e.g.__ChatGPT__Bard__ChatPDF)_for_academic_or_work_purposes
DS_GAIT,4,4,41.6666666666667,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Generative_AI_tools_(e.g.__ChatGPT__Bard__ChatPDF)_for_academic_or_work_purposes
DS_HDTS,1,1,2.91666666666667,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Technology_help_desk_ticketing_system
DS_HDTS,2,2,11.6666666666667,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Technology_help_desk_ticketing_system
DS_HDTS,3,3,28.75,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Technology_help_desk_ticketing_system
DS_HDTS,4,4,56.6666666666667,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Technology_help_desk_ticketing_system
DS_HPC,1,1,11.3207547169811,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_High_performance_computing
DS_HPC,2,2,1.88679245283019,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_High_performance_computing
DS_HPC,3,3,28.3018867924528,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_High_performance_computing
DS_HPC,4,4,58.4905660377358,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_High_performance_computing
DS_ICDA,1,1,8.0188679245283,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Your_input_into_computing_decisions_that_affect_you
DS_ICDA,2,2,13.6792452830189,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Your_input_into_computing_decisions_that_affect_you
DS_ICDA,3,3,31.6037735849057,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Your_input_into_computing_decisions_that_affect_you
DS_ICDA,4,4,46.6981132075472,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Your_input_into_computing_decisions_that_affect_you
DS_IDS,1,1,8.87096774193548,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_DLINQ_Instructional_Design_consultations_or_workshops
DS_IDS,2,2,6.45161290322581,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_DLINQ_Instructional_Design_consultations_or_workshops
DS_IDS,3,3,24.1935483870968,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_DLINQ_Instructional_Design_consultations_or_workshops
DS_IDS,4,4,60.4838709677419,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_DLINQ_Instructional_Design_consultations_or_workshops
DS_ILDA,1,1,7.2463768115942,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Your_input_into_library_decisions_that_affect_you
DS_ILDA,2,2,15.9420289855072,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Your_input_into_library_decisions_that_affect_you
DS_ILDA,3,3,26.5700483091787,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Your_input_into_library_decisions_that_affect_you
DS_ILDA,4,4,50.2415458937198,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Your_input_into_library_decisions_that_affect_you
DS_IPFS,1,1,2.31481481481481,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Institutionally_provided_network_&_cloud_file_storage
DS_IPFS,2,2,3.7037037037037,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Institutionally_provided_network_&_cloud_file_storage
DS_IPFS,3,3,20.3703703703704,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Institutionally_provided_network_&_cloud_file_storage
DS_IPFS,4,4,73.6111111111111,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Institutionally_provided_network_&_cloud_file_storage
DS_ITS,1,1,1.5625,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Instructional_technology_support
DS_ITS,2,2,4.16666666666667,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Instructional_technology_support
DS_ITS,3,3,25.5208333333333,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Instructional_technology_support
DS_ITS,4,4,68.75,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Instructional_technology_support
DS_LDB,1,1,2.67857142857143,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Library_databases_(e.g._JSTOR__Electronic_Journals)
DS_LDB,2,2,11.1607142857143,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Library_databases_(e.g._JSTOR__Electronic_Journals)
DS_LDB,3,3,25.8928571428571,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Library_databases_(e.g._JSTOR__Electronic_Journals)
DS_LDB,4,4,60.2678571428571,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Library_databases_(e.g._JSTOR__Electronic_Journals)
DS_LDL,1,1,3.03030303030303,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_LibrarySearch_(go_primo)
DS_LDL,2,2,6.06060606060606,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_LibrarySearch_(go_primo)
DS_LDL,3,3,27.2727272727273,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_LibrarySearch_(go_primo)
DS_LDL,4,4,63.6363636363636,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_LibrarySearch_(go_primo)
DS_LIAC,1,1,4.6875,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Library_research_instruction_for_academic_courses
DS_LIAC,2,2,6.25,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Library_research_instruction_for_academic_courses
DS_LIAC,3,3,20.3125,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Library_research_instruction_for_academic_courses
DS_LIAC,4,4,68.75,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Library_research_instruction_for_academic_courses
DS_LSG,1,1,2.20588235294118,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Library_Subject_Guides_(go_guides)
DS_LSG,2,2,4.41176470588235,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Library_Subject_Guides_(go_guides)
DS_LSG,3,3,29.4117647058824,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Library_Subject_Guides_(go_guides)
DS_LSG,4,4,63.9705882352941,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Library_Subject_Guides_(go_guides)
DS_LSSR,1,1,5.26315789473684,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Library_support_for_your_scholarly_research
DS_LSSR,2,2,6.8421052631579,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Library_support_for_your_scholarly_research
DS_LSSR,3,3,22.6315789473684,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Library_support_for_your_scholarly_research
DS_LSSR,4,4,65.2631578947368,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Library_support_for_your_scholarly_research
DS_LSSSR,1,1,4.71698113207547,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Library_support_for_your_students'_scholarly_research
DS_LSSSR,2,2,3.77358490566038,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Library_support_for_your_students'_scholarly_research
DS_LSSSR,3,3,18.3962264150943,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Library_support_for_your_students'_scholarly_research
DS_LSSSR,4,4,73.1132075471698,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Library_support_for_your_students'_scholarly_research
DS_PWAC,1,1,3.6,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Performance_of_wireless_access_on_campus
DS_PWAC,2,2,12.4,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Performance_of_wireless_access_on_campus
DS_PWAC,3,3,29.2,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Performance_of_wireless_access_on_campus
DS_PWAC,4,4,54.8,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Performance_of_wireless_access_on_campus
DS_RCTN,1,1,4.95495495495495,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Responsiveness_to_your_changing_information_technology_needs
DS_RCTN,2,2,5.85585585585586,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Responsiveness_to_your_changing_information_technology_needs
DS_RCTN,3,3,30.1801801801802,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Responsiveness_to_your_changing_information_technology_needs
DS_RCTN,4,4,59.009009009009,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Responsiveness_to_your_changing_information_technology_needs
DS_SDCP,1,1,2.46913580246914,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Support_when_you_have_a_desktop_laptop_computing_problem
DS_SDCP,2,2,9.05349794238683,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Support_when_you_have_a_desktop_laptop_computing_problem
DS_SDCP,3,3,27.1604938271605,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Support_when_you_have_a_desktop_laptop_computing_problem
DS_SDCP,4,4,61.3168724279835,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Support_when_you_have_a_desktop_laptop_computing_problem
DS_SGAIT,1,1,12.280701754386,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Support_for_the_use_of_Generative_AI_Tools_(e.g.__ChatGPT__Bard__ChatPDF)
DS_SGAIT,2,2,21.0526315789474,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Support_for_the_use_of_Generative_AI_Tools_(e.g.__ChatGPT__Bard__ChatPDF)
DS_SGAIT,3,3,31.578947368421,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Support_for_the_use_of_Generative_AI_Tools_(e.g.__ChatGPT__Bard__ChatPDF)
DS_SGAIT,4,4,35.0877192982456,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Support_for_the_use_of_Generative_AI_Tools_(e.g.__ChatGPT__Bard__ChatPDF)
DS_SSCN,1,1,6.38297872340426,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Support_for_your_specialized_computing_needs
DS_SSCN,2,2,8.51063829787234,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Support_for_your_specialized_computing_needs
DS_SSCN,3,3,24.113475177305,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Support_for_your_specialized_computing_needs
DS_SSCN,4,4,60.9929078014184,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Support_for_your_specialized_computing_needs
DS_STMS,1,1,0.826446280991736,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Support_for_technology_in_meeting_spaces_classrooms
DS_STMS,2,2,4.54545454545455,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Support_for_technology_in_meeting_spaces_classrooms
DS_STMS,3,3,24.3801652892562,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Support_for_technology_in_meeting_spaces_classrooms
DS_STMS,4,4,70.2479338842975,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Support_for_technology_in_meeting_spaces_classrooms
DS_TMS,1,1,1.19047619047619,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Technology_in_meeting_spaces_classrooms
DS_TMS,2,2,4.76190476190476,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Technology_in_meeting_spaces_classrooms
DS_TMS,3,3,24.6031746031746,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Technology_in_meeting_spaces_classrooms
DS_TMS,4,4,69.4444444444444,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Technology_in_meeting_spaces_classrooms
DS_TRCTP,1,1,0.851063829787234,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_The_time_it_takes_to_resolve_your_classroom_technology_problems
DS_TRCTP,2,2,5.95744680851064,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_The_time_it_takes_to_resolve_your_classroom_technology_problems
DS_TRCTP,3,3,25.531914893617,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_The_time_it_takes_to_resolve_your_classroom_technology_problems
DS_TRCTP,4,4,67.6595744680851,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_The_time_it_takes_to_resolve_your_classroom_technology_problems
DS_TRDCP,1,1,2.9045643153527,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_The_time_it_takes_to_resolve_your_desktop_laptop_computing_problems
DS_TRDCP,2,2,9.12863070539419,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_The_time_it_takes_to_resolve_your_desktop_laptop_computing_problems
DS_TRDCP,3,3,29.045643153527,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_The_time_it_takes_to_resolve_your_desktop_laptop_computing_problems
DS_TRDCP,4,4,58.9211618257261,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_The_time_it_takes_to_resolve_your_desktop_laptop_computing_problems
FTIME,1,0,9.68992248062016,Are_you_considered_a_full-time_employee_of_Middlebury_College_for_at_least_nine_months_of_the_current_academic_year?
FTIME,2,1,90.3100775193798,Are_you_considered_a_full-time_employee_of_Middlebury_College_for_at_least_nine_months_of_the_current_academic_year?
IMP_AFTM,1,1,8.46153846153846,How_important_are_these_services_to_you?_-_Access_to_free_or_low_cost_course_textbooks_and_other_materials
IMP_AFTM,2,2,12.6923076923077,How_important_are_these_services_to_you?_-_Access_to_free_or_low_cost_course_textbooks_and_other_materials
IMP_AFTM,3,3,23.0769230769231,How_important_are_these_services_to_you?_-_Access_to_free_or_low_cost_course_textbooks_and_other_materials
IMP_AFTM,4,4,55.7692307692308,How_important_are_these_services_to_you?_-_Access_to_free_or_low_cost_course_textbooks_and_other_materials
IMP_AWAC,1,1,1.1070110701107,How_important_are_these_services_to_you?_-_Availability_of_wireless_access_on_campus
IMP_AWAC,2,2,0.3690036900369,How_important_are_these_services_to_you?_-_Availability_of_wireless_access_on_campus
IMP_AWAC,3,3,4.4280442804428,How_important_are_these_services_to_you?_-_Availability_of_wireless_access_on_campus
IMP_AWAC,4,4,94.0959409594096,How_important_are_these_services_to_you?_-_Availability_of_wireless_access_on_campus
IMP_BL,1,1,25.8964143426295,How_important_are_these_services_to_you?_-_Borrowing_laptops
IMP_BL,2,2,29.4820717131474,How_important_are_these_services_to_you?_-_Borrowing_laptops
IMP_BL,3,3,25.0996015936255,How_important_are_these_services_to_you?_-_Borrowing_laptops
IMP_BL,4,4,19.5219123505976,How_important_are_these_services_to_you?_-_Borrowing_laptops
IMP_BTE,1,1,17.7606177606178,How_important_are_these_services_to_you?_-_Borrowing_technology_equipment
IMP_BTE,2,2,28.5714285714286,How_important_are_these_services_to_you?_-_Borrowing_technology_equipment
IMP_BTE,3,3,31.2741312741313,How_important_are_these_services_to_you?_-_Borrowing_technology_equipment
IMP_BTE,4,4,22.3938223938224,How_important_are_these_services_to_you?_-_Borrowing_technology_equipment
IMP_CCL,1,1,38.1147540983607,How_important_are_these_services_to_you?_-_Campus_computing_labs
IMP_CCL,2,2,23.3606557377049,How_important_are_these_services_to_you?_-_Campus_computing_labs
IMP_CCL,3,3,20.0819672131148,How_important_are_these_services_to_you?_-_Campus_computing_labs
IMP_CCL,4,4,18.4426229508197,How_important_are_these_services_to_you?_-_Campus_computing_labs
IMP_CFCPS,1,1,4.34782608695652,How_important_are_these_services_to_you?_-_Technology_help_desk_schedule
IMP_CFCPS,2,2,13.0434782608696,How_important_are_these_services_to_you?_-_Technology_help_desk_schedule
IMP_CFCPS,3,3,29.6442687747036,How_important_are_these_services_to_you?_-_Technology_help_desk_schedule
IMP_CFCPS,4,4,52.9644268774704,How_important_are_these_services_to_you?_-_Technology_help_desk_schedule
IMP_CMS,1,1,10.7806691449814,How_important_are_these_services_to_you?_-_Canvas
IMP_CMS,2,2,9.29368029739777,How_important_are_these_services_to_you?_-_Canvas
IMP_CMS,3,3,10.0371747211896,How_important_are_these_services_to_you?_-_Canvas
IMP_CMS,4,4,69.8884758364312,How_important_are_these_services_to_you?_-_Canvas
